seaport_id,seaport_name,country_id,latitude,longitude
ATSUS,Steinhaus,AT,48.1167,14.0167
ATST6,Straden,AT,46.8,15.8667
ATTAM,Tamsweg,AT,47.1333,13.8
ATTKP,Taufkirchen an der Pram,AT,48.4167,13.5333
ATTFS,Terfens,AT,47.3167,11.65
ATTHS,Theiss,AT,48.3833,15.6833
ATTMR,Traismauer,AT,48.3333,15.7333
ATVEL,Velden,AT,46.6167,14.05
ATERM,Vordernberg,AT,47.4667,15.0
ATWSE,Wallsee,AT,48.1667,14.7167
ATWEU,Weinburg,AT,48.1,15.5167
ATWDF,Weitendorf,AT,46.8833,15.4667
ATWUL,Wulkaprodersdorf,AT,47.8,16.5
ATZNG,Zobing,AT,48.4833,15.6833
ATBBS,Ebbs,AT,47.63333,12.21667
ATDRA,Drasenhofen,AT,48.7584649,16.6507933
ATFNA,Freudenau,AT,48.183,16.433
ATOBU,Oberneukirchen,AT,48.462842,14.2237852
ATORC,Schorfling,AT,47.9456638,13.6048457
ATREG,Regau,AT,48.083,14.133
ATRTV,Gallbrunn,AT,48.053,16.64653
AXMHQ,Maarianhamina (Mariehamn),AX,60.1,19.95
BA4CA,Cazin,BA,44.9667,15.9333
BADOJ,Domaljevac,BA,45.05,18.5667
BAFOJ,Fojnica,BA,43.95,17.9
BAJBA,Jablanica,BA,43.65,17.75
BAMAG,Maglaj,BA,44.5333,18.0833
BANEM,Neum,BA,42.9167,17.6167
BASMT,Sanski Most,BA,44.7667,16.6667
BAVGS,Vogosca,BA,43.9,18.35
BAZNK,Zvornik,BA,44.3833,19.1
BEAND,Andenne,BE,50.4833,5.1
BEANR,Antwerpen,BE,51.2167,4.4167
BEAPT,Appelterre-Eichem,BE,50.8167,3.9667
BEAST,Astene,BE,50.9833,3.55
BE7PD,Athis,BE,50.3667,3.7667
BEW5R,Awirs,BE,50.6,5.4
BEBSR,Baasrode,BE,51.0333,4.1667
BEBAI,Baillonville,BE,50.2833,5.3333
BEBGK,Balgerhoek,BE,51.2,3.5167
BEBCM,Berchem,BE,50.7833,3.5
BEWHT,Blaregnies,BE,50.35,3.8833
BEBMB,Boortmeerbeek,BE,50.9833,4.5667
BEBO2,Bougnies,BE,50.3833,3.9333
BEBRU,Brussel (Bruxelles),BE,50.8333,4.3333
BECRL,Charleroi,BE,50.4167,4.4333
BECTA,Chertal,BE,50.6833,5.6667
BECCS,Courcelles,BE,50.4667,4.3667
BEDKN,Daknam,BE,51.1333,3.9833
BEDNB,Denderbelle,BE,51.0,4.0833
BEDGN,Drongen,BE,51.05,3.6667
BE9IR,Eben-Emael,BE,50.8,5.6667
BEEQE,Eke,BE,50.95,3.6333
BEEKS,Eksaarde,BE,51.15,3.9667
BEEAM,Ename,BE,50.85,3.6333
BEEMP,Estaimpuis,BE,50.7,3.25
BEEET,Ethe,BE,49.5833,5.5833
BEFNR,Franiere,BE,50.4333,4.7333
BEGVR,Gavere,BE,50.9333,3.6667
BEGEL,Geel,BE,51.1667,5.0
BEGBH,Genenbos,BE,51.0167,5.2333
BEGNE,Gent (Ghent),BE,51.05,3.7167
BEGEA,Geraardsbergen,BE,50.7667,3.8667
BEHCT,Haccourt,BE,50.7333,5.6667
BEHLU,Halluin,BE,50.7833,3.1333
BEHMM,Hamme,BE,51.0833,3.5333
BEHMB,Ham-sur-Sambre,BE,50.4333,4.6667
BEHNA,Handzame,BE,51.0167,3.0
BEHAR,Haren,BE,50.8833,4.4167
BEHET,Herent,BE,51.2,5.45
BEHUX,Houx,BE,50.3,4.9
BEHUY,Huy,BE,50.5167,5.2333
BEJAM,Jambes,BE,50.45,4.8833
BEJAK,Jupille-sur-Meuse,BE,50.65,5.6333
BEKCT,Kachtem,BE,50.9333,3.1833
BEKLE,Kaulille,BE,51.1833,5.5167
BEKJK,Kortrijk,BE,50.8333,3.2667
BEKRN,Kuringen,BE,50.95,5.3
BEKWA,Kwaadmechelen,BE,51.1,5.1333
BELUZ,Ladeuze,BE,50.5667,3.7667
BELGM,Landegem,BE,51.05,3.5667
BELQA,Lanquesaint,BE,50.65,3.8
BELAW,Lauwe,BE,50.8,3.1833
BELGG,Liege,BE,50.6333,5.5667
BELBS,Lobbes,BE,50.35,4.25
BELOK,Lokeren,BE,51.1,3.9833
BELUI,Lustin,BE,50.3833,4.9
BEWBR,Maransart,BE,50.6667,4.45
BEMLD,Marche-les-Dames,BE,50.4833,4.9667
BEMBY,Maubray,BE,50.55,3.5
BEMGM,Meigem,BE,51.0167,3.5333
BEMEG,Meilegem,BE,50.9,3.7
BEELS,Melsen,BE,50.9667,3.7
BEMSP,Mespelare,BE,51.0,4.0667
BEMRB,Moerbrugge,BE,51.1667,3.2667
BEMZK,Moerzeke,BE,51.0667,4.15
BEMGN,Moignelee,BE,50.45,4.5833
BEMLO,Mol,BE,51.1833,5.1
BEMQS,Mons,BE,50.45,3.9333
BEMRO,Mornimont,BE,50.45,4.7
BEMUI,Muizen,BE,51.0167,4.5167
BENMC,Nameche,BE,50.4667,5.0
BENHA,Neerharen,BE,50.9167,5.6833
BENFE,Neffe,BE,50.2333,4.9167
BENHY,Neuville-sous-Huy,BE,50.5333,5.2833
BENNV,Ninove,BE,50.8333,4.0167
BEOSG,Oeselgem,BE,50.9333,3.4333
BEOKG,Okegem,BE,50.85,4.05
BEOZL,Onkerzele,BE,50.7833,3.9
BEOOG,Ooigem,BE,50.8833,3.3333
BEOST,Oostende (Ostend),BE,51.2,2.9167
BEOTL,Oosterlo,BE,51.1167,4.9667
BEOKP,Oostkamp,BE,51.15,3.2333
BEOTK,Oostkerke,BE,51.2833,3.2833
BEOPI,Opitter,BE,51.1167,5.65
BEORR,Orroir,BE,50.75,3.4667
BEOVE,Overpelt,BE,51.2167,5.4167
BEPML,Pamel,BE,50.8333,4.0667
BEPES,Peronnes,BE,50.55,3.4333
BEPKH,Pollinkhove,BE,50.9667,2.7333
BEPCL,Pont-a-Celles,BE,50.5,4.35
BERCL,Richelle,BE,50.7167,5.6833
BERVE,Riviere,BE,50.35,4.8667
BERJT,Rocourt,BE,50.6833,5.55
BERQS,Ronquieres,BE,50.6,4.2167
BEROS,Roselies,BE,50.4333,4.5833
BERPM,Rupelmonde,BE,51.1333,4.2833
BESSO,Samson,BE,50.4667,4.9833
BESLJ,Sas-Slijkens,BE,51.2167,2.95
BESHR,Schelderode,BE,50.9667,3.7167
BEJKP,Sint-Jacobs-Kapelle,BE,51.0,2.8167
BESSB,Solre-sur-Sambre,BE,50.3,4.1333
BESGM,Stasegem,BE,50.8333,3.3
BESTT,Statte,BE,50.5333,5.2167
BETFN,Teralfene,BE,50.9,4.1
BETOB,Thorntonbank,BE,51.6333,2.9167
BETLR,Tilleur,BE,50.6167,5.5333
BETIS,Tisselt,BE,51.0333,4.3667
BEVSB,Val Saint-Lambert,BE,50.5833,5.4833
BEVLX,Vaulx,BE,50.5903852,3.4334752
BEVZI,Vezin,BE,50.5,5.0167
BEVVI,Viesville,BE,50.4833,4.4
BEWDM,Waardamme,BE,51.1167,3.2167
BEWLM,Walem,BE,51.0667,4.4667
BEWCG,Warcoing,BE,50.7,3.3333
BEWLB,Willebroek,BE,51.0667,4.3667
BEWLP,Wulpen,BE,51.1,2.7
BEZVD,Zandvoorde,BE,51.2,2.9667
BEZEE,Zeebrugge,BE,51.3333,3.2
BEZEL,Zelzate,BE,51.2,3.8167
BEZET,Zemst,BE,50.9833,4.4667
BEAAB,Aalst,BE,50.933,4.033
BEAAL,Aalter,BE,51.083,3.45
BEADK,Adinkerke,BE,51.067,2.6
BEAEJ,Arendonk,BE,51.317,5.083
BEAFN,Afsnee,BE,51.033,3.667
BEAGT,Argenteau,BE,50.7,5.7
BEAHE,Antheit,BE,50.55,5.217
BEAMY,Amay,BE,50.55,5.317
BEANB,Angleur,BE,50.617,5.583
BEANH,Anhee,BE,50.317,4.883
BEAPL,Appels,BE,51.033,4.067
BEAPS,Ampsin,BE,50.533,5.283
BEASP,Asper,BE,50.917,3.65
BEASR,Anseremme,BE,50.25,4.9
BEATH,Ath,BE,50.617,3.767
BEATO,Antoing,BE,50.567,3.45
BEAVE,Annevoie,BE,50.333,4.833
BEAVL,Avelgem,BE,50.767,3.433
BEAVS,Auvelais,BE,50.45,4.617
BEBAN,Ben-Ahin,BE,50.517,5.167
BEBAT,Battel,BE,51.05,4.45
BEBAZ,Bazel,BE,51.15,4.3
BEBBG,Blankenberge,BE,51.317,3.133
BEBCR,Bellecourt,BE,50.483,4.25
BEBDU,Baudour,BE,50.483,3.817
BEBER,Beerse,BE,51.317,4.867
BEBGN,Briegden,BE,50.867,5.617
BEBGS,Brugge (Bruges),BE,51.217,3.233
BEBHE,Boekhoute,BE,51.25,3.717
BEBHR,Bleharies,BE,50.517,3.4
BEBHU,Buggenhout,BE,51.017,4.2
BEBLE,Balen,BE,51.167,5.15
BEBLO,Beloeil,BE,50.55,3.717
BEBLT,Blaton,BE,50.5,3.65
BEBNU,Berneau,BE,50.75,5.733
BEBOA,Bas-Oha,BE,50.517,5.183
BEBOC,Bocholt,BE,51.167,5.583
BEBOM,Boom,BE,51.083,4.367
BEBON,Bornem,BE,51.1,4.233
BEBOO,Boorsem,BE,50.933,5.717
BEBRE,Bree,BE,51.133,5.6
BEBRM,Beernem,BE,51.15,3.333
BEBRT,Berendrecht,BE,51.333,4.317
BEBRY,Bruyelle,BE,50.55,3.417
BEBSE,Bissegem,BE,50.817,3.217
BEBSI,Labuissiere,BE,50.317,4.167
BEBSU,Bossuit,BE,50.75,3.4
BEBTX,Bertrix,BE,49.85,5.25
BEBUD,Burcht,BE,51.2,4.35
BEBVE,Bever,BE,50.717,3.933
BEBVM,Bouvignes-sur-Meuse,BE,50.267,4.9
BEBVO,Beverlo,BE,51.083,5.2
BEBWN,Warneton,BE,50.75,2.95
BECBQ,Clabecq,BE,50.683,4.217
BECLN,Calonne,BE,50.567,3.433
BECMS,Comines,BE,50.76667,2.98333
BECOM,Comines,BE,50.767,2.983
BECOU,Couillet,BE,50.383,4.45
BECRA,Cheratte,BE,50.683,5.667
BECRQ,Chercq,BE,50.583,3.4
BECTL,Chatelineau,BE,50.417,4.517
BEDDR,Dendermonde,BE,51.033,4.117
BEDEG,Deurne,BE,51.217,4.467
BEDEL,Doel,BE,51.317,4.267
BEDEZ,Deinze,BE,50.983,3.533
BEDIA,Dinant,BE,50.267,4.917
BEDIK,Diksmuide,BE,51.033,2.867
BEDLS,Dilsen,BE,51.033,5.733
BEDPE,De Pinte,BE,51.0,3.65
BEDPK,Diepenbeek,BE,50.9,5.4
BEDPY,Dampremy,BE,50.417,4.4
BEDRW,Denderleeuw,BE,50.883,4.067
BEDSE,Dessel,BE,51.233,5.117
BEDSL,Desselgem,BE,50.883,3.35
BEDUF,Duffel,BE,51.1,4.517
BEDXN,Deux-Acren,BE,50.733,3.85
BEEBM,Emblem,BE,51.167,4.6
BEEBZ,Eigenbilzen,BE,50.867,5.583
BEECH,Mechelen,BE,51.033,4.467
BEEEK,Eeklo,BE,51.183,3.567
BEEFS,Escanaffles,BE,50.75,3.433
BEEHT,Eindhout,BE,51.1,5.0
BEEIN,Eine,BE,50.867,3.617
BEEKE,Ekeren,BE,51.283,4.417
BEENG,Engis,BE,50.583,5.417
BEEQM,Esquelmes,BE,50.667,3.333
BEERE,Ertvelde,BE,51.183,3.75
BEESD,Eisden,BE,50.983,5.717
BEEVM,Evergem,BE,51.117,3.7
BEFCS,Farciennes,BE,50.433,4.55
BEFEY,Feluy,BE,50.567,4.25
BEFFX,Floriffoux,BE,50.45,4.767
BEFLN,Flone,BE,50.567,5.333
BEFLO,Floreffe,BE,50.433,4.783
BEFMA,Flemalle,BE,50.6,5.467
BEFVT,Fontaine-Valmont,BE,50.317,4.2
BEFWI,Flawinne,BE,50.467,4.8
BEGBB,Grobbendonk,BE,51.2,4.717
BEGBU,Gentbrugge,BE,51.05,3.75
BEGDE,Godsheide,BE,50.933,5.383
BEGDN,Godinne,BE,50.35,4.867
BEGGM,Grembergen,BE,51.05,4.1
BEGHI,Saint-Ghislain,BE,50.45,3.817
BEGHL,Ghlin,BE,50.467,3.883
BEGLK,Gellik,BE,50.883,5.6
BEGNK,Genk,BE,50.967,5.5
BEGOS,Gosselies,BE,50.467,4.417
BEGRB,Grimbergen,BE,50.93333,4.38333
BEGRO,Groot Bijgaarden,BE,50.867,4.267
BEHAM,Hamsehoeven,BE,51.117,5.183
BEHBE,Hansbeke,BE,51.067,3.533
BEHBN,Hoboken,BE,51.167,4.35
BEHCS,Harchies,BE,50.483,3.683
BEHDK,Heindonk,BE,51.067,4.4
BEHEJ,Harelbeke,BE,50.85,3.3
BEHER,Herentals,BE,51.183,4.833
BEHEX,Hemiksem,BE,51.15,4.35
BEHFB,Halle,BE,50.733,4.233
BEHGA,Houdeng-Aimeries,BE,50.483,4.133
BEHGG,Houdeng-Goegnies,BE,50.483,4.15
BEHKN,Helkijn,BE,50.733,3.383
BEHMH,Hermalle-sous-Huy,BE,50.55,5.367
BEHNS,Hensies,BE,50.433,3.667
BEHOL,Hollain,BE,50.533,3.417
BEHPD,Hastiere-par-dela,BE,50.217,4.833
BEHRE,Havre,BE,50.467,4.033
BEHRP,Hourpes,BE,50.367,4.283
BEHRS,Herstal,BE,50.667,5.633
BEHSD,Hofstade,BE,50.967,4.033
BEHSL,Sint-Huibrechts-Lille,BE,51.217,5.483
BEHSS,Hasselt,BE,50.933,5.333
BEHTJ,Hautrage,BE,50.483,3.75
BEHUM,Humbeek,BE,50.967,4.383
BEHVE,Hever,BE,51.0,4.55
BEHYB,Herdersem,BE,50.967,4.067
BEIGE,Ingelmunster,BE,50.917,3.25
BEISR,Isieres,BE,50.667,3.817
BEITR,Itter (Ittre),BE,50.65,4.267
BEIZG,Izegem,BE,50.917,3.2
BEJAV,Java,BE,50.517,5.15
BEJPS,Jemeppe-sur-Sambre,BE,50.467,4.667
BEKAI,Kain,BE,50.633,3.367
BEKAN,Canne (Kanne),BE,50.817,5.667
BEKDE,Kieldrecht,BE,51.283,4.167
BEKEK,Kruibeke,BE,51.167,4.317
BEKHN,Kerkhove,BE,50.8,3.5
BEKMH,Kampenhout,BE,50.95,4.55
BEKNS,Knesselaere,BE,51.133,3.417
BEKOU,Kallo,BE,51.25,4.283
BEKPB,Kapelle-op-den-Bos,BE,51.017,4.367
BEKRO,Kinrooi,BE,51.15,5.75
BEKSN,Kessenich,BE,51.15,5.817
BEKSR,Kluisbergen,BE,50.783,3.517
BEKUU,Kuurne,BE,50.85,3.283
BEKVE,Klein Veerle,BE,51.333,4.667
BELAN,Lanaken,BE,50.883,5.65
BELBE,Lembeek,BE,50.717,4.217
BELDS,Landelies,BE,50.383,4.35
BELES,Lessines,BE,50.717,3.833
BELEU,Leuven,BE,50.883,4.7
BELFE,Leffinge,BE,51.167,2.883
BELGB,Langerbrugge,BE,51.117,3.733
BELGO,Langerlo,BE,50.95,5.5
BELHK,Liefkenshoek,BE,51.017,3.883
BELIE,Lier,BE,51.133,4.567
BELIL,Lillo,BE,51.3,4.3
BELIX,Lixhe,BE,50.75,5.667
BELML,Lommel,BE,51.233,5.3
BELNK,Lanklaar,BE,51.017,5.717
BELNY,Lanaye (Ternaaien),BE,50.783,5.683
BELOT,Lot,BE,50.767,4.267
BELOZ,Lozen,BE,51.2,5.567
BELPG,Leopoldsburg,BE,51.117,5.25
BELPI,Laplaigne,BE,50.517,3.433
BELRG,Ledeberg,BE,51.033,3.75
BELUM,Lummen,BE,50.983,5.2
BEMAN,Manage,BE,50.5,4.217
BEMAP,Marchienne-au-Pont,BE,50.4,4.383
BEMEE,Meer,BE,51.45,4.733
BEMEH,Meerhout,BE,51.133,5.083
BEMEL,Melle,BE,51.0,3.8
BEMEN,Menen,BE,50.8,3.117
BEMEW,Moerbeke-Waas,BE,51.167,3.933
BEMFF,Maffle,BE,50.617,3.8
BEMGS,Montignies-sur-Sambre,BE,50.4,4.5
BEMHN,Massenhoven,BE,51.2,4.617
BEMLY,Marly,BE,50.883,4.383
BEMMN,Maasmechelen,BE,50.817,5.667
BEMNO,Moen,BE,50.767,3.4
BEMRD,Merendree,BE,51.083,3.583
BEMRG,Maurage,BE,50.45,4.083
BEMRK,Merksem,BE,51.25,4.45
BEMRL,Merelbeke,BE,51.0,3.75
BEMRM,Merkem,BE,50.95,2.85
BEMSI,Monsin,BE,50.667,5.633
BEMSJ,Molenbeek-Saint-Jean (Sint-Jans-Mol,BE,50.85,4.317
BEMSK,Maaseik,BE,51.1,5.8
BEMSR,Maisieres,BE,50.483,3.95
BEMSS,Monceau-sur-Sambre,BE,50.417,4.367
BENAM,Namur,BE,50.467,4.867
BENBA,Nimy,BE,50.467,3.95
BENIE,Nieuwpoort,BE,51.133,2.75
BENIL,Niel,BE,51.117,4.333
BENRP,Neerpelt,BE,51.217,5.417
BENRT,Neeroeteren,BE,51.083,5.7
BENRY,Renory,BE,50.6,5.55
BENVH,Neder-Over-Heembeek,BE,50.9,4.383
BENVL,Nevele,BE,51.033,3.55
BENVN,Noeveren,BE,51.1,4.35
BENYL,Nijlen,BE,51.167,4.65
BEOBG,Oudenburg,BE,51.183,3.0
BEOBR,Obourg,BE,50.467,4.0
BEOBT,Ombret-Rawsa,BE,50.55,5.333
BEODE,Auderghem (Oudergem)/Brussel (Bruxe,BE,50.817,4.433
BEOEL,Oelegem,BE,51.217,4.583
BEOEV,Oevel,BE,51.133,4.883
BEOGS,Ollignies,BE,50.683,3.85
BEOHN,Ophoven,BE,51.117,5.8
BEOLE,Overboelare,BE,50.75,3.85
BEOLN,Olen,BE,51.15,4.85
BEOPY,Oupeye,BE,50.7,5.65
BEOQC,Oisquercq,BE,50.667,4.217
BEOTH,Oud-Turnhout,BE,51.317,4.983
BEOUD,Oudenaarde,BE,50.85,3.6
BEOUG,Ougree,BE,50.6,5.533
BEPAL,Paal,BE,51.033,5.183
BEPCQ,Pecq,BE,50.683,3.333
BEPFE,Profondeville,BE,50.383,4.867
BEPLB,Peronnes/Binche,BE,50.433,4.133
BEPLO,Pont-de-Loup,BE,50.417,4.533
BEPLY,Petit-Lanaye,BE,50.783,5.683
BEPME,Pommeroeul,BE,50.45,3.7
BEPTP,Pijp Tabak,BE,51.233,4.35
BEPTS,Pottes,BE,50.733,3.4
BEPUU,Puurs,BE,51.083,4.283
BERAR,La Roche-en-Ardenne,BE,50.183,5.583
BERBE,Roesbrugge,BE,50.917,2.617
BERBX,Rebaix,BE,50.65,3.783
BERCI,Ramegnies-Chin,BE,50.65,3.317
BERCT,Roucourt,BE,50.533,3.583
BEREK,Rekkem,BE,50.833,3.617
BEREQ,Erquelinnes,BE,50.3,4.117
BERGE,Reninge,BE,50.95,2.783
BERHA,Roesbrugge-Haringe,BE,50.917,2.617
BERIE,Rieme,BE,51.167,3.783
BERIJ,Rijkevorsel,BE,51.35,4.767
BERIN,Beringen,BE,51.05,5.217
BEROE,Roeselare,BE,50.95,3.133
BEROU,Le Roeulx,BE,50.5,4.1
BEROX,Roux,BE,50.433,4.383
BERTI,Retie,BE,51.267,5.067
BERUE,Ruien,BE,50.767,3.483
BERUI,Ruisbroek,BE,50.783,4.3
BERUS,Rumst,BE,51.083,4.417
BERVS,Ravels,BE,51.367,5.0
BESAN,Sint-Andries,BE,51.183,3.183
BESAS,Sint-Amands,BE,51.05,4.2
BESBE,Steenbrugge,BE,51.183,3.233
BESBG,Stambruges,BE,50.5,3.717
BESCE,Schilde,BE,51.233,4.567
BESCT,Schoten,BE,51.25,4.5
BESDP,Steendorp,BE,51.133,4.267
BESDT,Soudromont,BE,50.517,4.25
BESEN,Seneffe,BE,50.517,4.25
BESES,Seilles,BE,50.5,5.067
BESGX,Sclaigneaux,BE,50.5,5.0
BESHB,Schellebelle,BE,51.017,3.933
BESHL,Schelle,BE,51.133,4.333
BESJG,Sint-Job-in-'t-Goor,BE,51.3,4.567
BESJO,Sint-Jozef-Olen,BE,51.183,4.883
BESJR,Sint-Joris,BE,50.87122,5.27103
BESKR,Stokrooie,BE,50.967,5.267
BESLN,Sint-Lenaarts,BE,51.35,4.683
BESLY,Sclayn,BE,50.483,5.033
BESML,Sint-Martens-Latem,BE,51.017,3.633
BESNE,Schoonaarde,BE,51.0,4.017
BESPE,Scheepsdale,BE,51.217,3.2
BESPI,Spiere (Espierres),BE,50.717,3.35
BESSK,Snaaskerke,BE,51.183,2.933
BESSN,Sclessin,BE,50.617,5.55
BESVG,Ruisbroek,BE,51.083,4.333
BESVN,Stevensvennen,BE,51.217,5.233
BETBE,Tournebride,BE,50.9,5.683
BETDK,Terdonk,BE,51.15,3.783
BETER,Ternat,BE,50.867,4.183
BETES,Tessenderlo,BE,51.067,5.083
BETET,Tertre,BE,50.467,3.8
BETGE,Tergnee,BE,50.433,4.55
BETGL,Tongerlo,BE,51.133,5.667
BETGN,Terhagen,BE,51.083,4.4
BETHE,Thieu,BE,50.467,4.083
BETHG,Tihange,BE,50.533,5.267
BETHU,Thuin,BE,50.333,4.283
BETIL,Tielrode,BE,51.117,4.183
BETLK,Tildonk,BE,50.95,4.633
BETMS,Tamines,BE,50.433,4.6
BETRN,Tournai (Doornik),BE,50.6,3.383
BETSE,Temse,BE,51.133,4.217
BETSL,Tourinnes-St-Lambert,BE,50.633,4.717
BETUR,Turnhout,BE,51.317,4.95
BEUIT,Uitbergen,BE,51.017,3.95
BEVAU,Vaux-sur-Sure,BE,49.91667,5.58333
BEVBG,Verbrande Brug,BE,50.95,4.417
BEVEU,Veurne,BE,51.067,2.667
BEVGL,Virginal-Samme,BE,50.633,4.183
BEVHN,Vroenhoven,BE,50.817,5.633
BEVIL,Vilvoorde,BE,50.933,4.433
BEVIT,Sankt Vith,BE,50.2788486,6.1273655
BEVSH,Ville-sur-Haine,BE,50.467,4.05
BEVSL,Viersel,BE,51.183,4.633
BEVWZ,Veldwezelt,BE,50.867,5.633
BEWAA,Waasmunster,BE,51.1,4.083
BEWAN,Wanze,BE,50.533,5.217
BEWAR,Waregem,BE,50.883,3.417
BEWDG,Wondelgem,BE,51.083,3.717
BEWEE,Wingene,BE,51.067,3.267
BEWEL,Wellen,BE,50.85,5.317
BEWER,Wervik,BE,50.783,3.033
BEWET,Wetteren,BE,51.0,3.883
BEWEV,Wevelgem,BE,50.8,3.167
BEWGL,Wijgmaal,BE,50.933,4.7
BEWIH,Wichelen,BE,51.0,3.983
BEWIP,Wepion,BE,50.417,4.867
BEWIR,Wiers,BE,50.5,3.533
BEWJG,Wijnegem,BE,51.233,4.533
BEWLT,Waulsort,BE,50.217,4.867
BEWND,Wandre,BE,50.667,5.65
BEWTH,Wintham,BE,51.1,4.3
BEYRT,Ivoz-Ramet,BE,50.583,5.433
BEYVO,Yvoir,BE,50.333,4.883
BEZBR,Zandbergen,BE,50.8,3.967
BEZER,Seraing,BE,50.6,5.483
BEZGM,Zingem,BE,50.9,3.65
BEZLE,Zele,BE,51.067,4.033
BEZOD,Zolder,BE,51.017,5.3
BEZRM,Zomergem,BE,51.117,3.55
BEZTL,Zutendaal,BE,50.933,5.567
BEZUL,Zulte,BE,50.917,3.433
BEZUN,Zuun (Zuen),BE,50.783,4.267
BEZWE,Zwevegem,BE,50.8,3.333
BEZWL,Zwijndrecht,BE,51.217,4.333
BEZWN,Zwijnaarde,BE,51.0,3.717
BGAKH,Akhtopol,BG,42.1,27.95
BGBAL,Balchik,BG,43.4167,28.1667
BGVT4,Byala Cherkva,BG,43.2,25.3
BGBSL,Byala Slatina,BG,43.4667,23.95
BGGUR,Gurkovo,BG,42.65,25.7833
BG4IG,Ignatievo,BG,43.25,27.7667
BGKUK,Kuklen,BG,42.0333,24.7833
BGMAB,Marchevo,BG,41.6,23.8
BGNES,Nessebar,BG,42.65,27.7333
BGNPO,Nikopol,BG,43.6833,24.8833
BGOKH,Oryakhovo,BG,43.7333,23.95
BGRDU,Ruse,BG,43.85,25.9667
BGSOZ,Sozopol,BG,42.4167,27.7
BGS3W,Straldzha,BG,42.6,26.6833
BGVAR,Port of Varna,BG,43.2033847,27.8867251
BGBOJ,Port of Burgas,BG,42.5384931,27.2481942
BGVAZ,Varna-Zapad,BG,43.2173191,27.8641438
BYKLK,Kletsk,BY,53.05,26.6167
BYKYC,Kostyukovichi,BY,53.35,32.05
BYPIK,Pinsk,BY,52.1167,26.0833
BYRYA,Rechytsa,BY,52.35,30.4
BYSNM,Slonim,BY,53.1,25.3167
BYVAW,Vawkavysk,BY,53.15,24.4333
CHXRE,Aeugst am Albis,CH,47.2667,8.4833
CHBRZ,Bad Ragaz,CH,47.0,9.5
CHBA8,Ballwil,CH,47.15,8.3167
CHBIB,Biberist,CH,47.1833,7.5667
CHBIR,Birrwil,CH,47.2833,8.2
CHBLY,Blonay,CH,46.4667,6.9
CHBSM,Bretigny-sur-Morrens,CH,46.6,6.6333
CHBRU,Brunnen,CH,46.9833,8.6
CHBTT,Brutten,CH,47.4667,8.6667
CHBUR,Bursinel,CH,46.4333,6.2833
CHHHM,Cham,CH,47.1833,8.4667
CHCHE,Chevenez,CH,47.3833,7.0
CHN66,Choindez,CH,47.3167,7.3833
CHCBL,Collonge-Bellerive,CH,46.25,6.2
CHCOP,Coppet,CH,46.3167,6.2
CHCVT,Couvet,CH,46.9167,6.6333
CHDOT,Dottingen,CH,47.5667,8.25
CHEPS,Epesses,CH,46.4833,6.7333
CHERB,Erlenbach,CH,47.3,8.6
CHFEM,Feldmeilen,CH,47.2833,8.6167
CHFLA,Flasch,CH,47.0167,9.5167
CHGRG,Gorgier,CH,46.9,6.7667
CHGTT,Guttingen,CH,47.6,9.2833
CHHTE,Hauterive,CH,47.0167,6.9667
CHHBG,Herrliberg,CH,47.2833,8.6167
CHXZX,Ibach,CH,47.0167,8.65
CHRGU,Klingnau,CH,47.5833,8.25
CHK3L,Kollbrunn,CH,47.45,8.7833
CHKPP,Koppigen,CH,47.1333,7.6
CHGEL,Lancy,CH,46.1833,6.1333
CHLDO,Le Landeron,CH,47.05,7.0667
CHLLU,Le Lieu,CH,46.65,6.2667
CHMAU,Maur,CH,47.3333,8.6667
CHMLN,Meilen,CH,47.2833,8.6333
CHMWA,Meisterschwanden,CH,47.2833,8.2333
CHMIG,Miege,CH,46.3167,7.55
CHNEF,Nafels,CH,47.1,9.0667
CHNDB,Niederbipp,CH,47.2667,7.6833
CHODB,Oberried am Brienzersee,CH,46.7333,7.95
CHPOR,Porto Ronco,CH,46.1333,8.7333
CHRRN,Raron,CH,46.3,7.8
CHRNB,Reichenbach,CH,46.6167,7.6833
CHRGT,Rougemont,CH,46.4833,7.2167
CHSAS,Saint-Aubin-Sauges,CH,46.8833,6.7667
CHSSV,Saint-Sulpice,CH,46.5167,6.5667
CHTTG,Salenstein,CH,47.6667,9.05
CHSEN,Schenkon,CH,47.1667,8.1333
CHSMK,Schmerikon,CH,47.2333,8.9333
CHSTA,Stansstad,CH,46.9667,8.3333
CHSTI,Steinhausen,CH,47.2,8.4667
CHTAN,Twann,CH,47.1,7.15
CHUKS,Uetikon am See,CH,47.2667,8.6667
CHTZE,Utzenstorf,CH,47.1333,7.55
CHVSX,Versoix,CH,46.2833,6.1667
CHVS5,Villaz-Saint-Pierre,CH,46.7167,6.9667
CHVZU,Vitznau,CH,47.0167,8.4833
CHWCW,Walchwil,CH,47.1,8.5167
CHWLO,Wurenlos,CH,47.45,8.3667
CHCHS,Chesieres,CH,46.3,7.05
CHDSF,Epalinges,CH,46.55,6.667
CHMDF,Mannedorf,CH,47.417,9.133
CHMSC,Meisterschwanden,CH,47.3,8.23333
CHVAU,Vaumarcus,CH,46.867,6.75
CZBAR,Bartosovice,CZ,49.6667,18.05
CZBLN,Bilina,CZ,50.55,13.7667
CZC7V,Cervena Voda,CZ,50.0333,16.75
